ANO;NESCOLNOME;EBAIRRNOME;EESCOLRUAE;AESCOLNUME;CESCOLRPAE;MODENS;COMPENS;ANOENSINO;ESERMODESC;NMODENNOME;TURMA;NTURESNOME;MAT;CALUNOSEXO;DALUNONASC;IDADE;SITU;ESITALDESC
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;TARDE;19127731;M;28/06/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;TARDE;12891681;M;11/11/2007;16;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;TARDE;13096915;F;02/03/2009;14;MO;REMANEJADO
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;B;TARDE;13097113;F;06/02/2009;14;MO;REMANEJADO
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;20708998;M;09/07/2008;15;MO;REMANEJADO
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;13013254;M;29/05/2006;17;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;9;MODULADA;MÓDULO 1;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;23733748;F;28/07/1971;52;TA;TR DUR ANO P/REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;9;MODULADA;MÓDULO 1;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;23610506;F;21/02/1983;40;TA;TR DUR ANO P/REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;10337415;F;05/02/2008;15;MO;REMANEJADO
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;22688145;F;15/11/1974;49;TA;TR DUR ANO P/REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;23614277;M;17/02/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;12903752;M;25/04/2007;16;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;21675562;F;28/12/2006;16;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ADERBAL GALVAO;VASCO DA GAMA;VASCO DA GAMA;399;3;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;10337415;F;05/02/2008;15;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;17055466;F;08/09/2016;7;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22663886;F;04/11/2015;8;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;22649980;F;24/11/2015;8;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23601710;F;18/12/2016;7;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;19048491;M;11/07/2016;7;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;18698794;M;24/06/2015;8;TA;TR DUR ANO P/REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23645890;F;31/03/2014;9;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23734094;F;19/04/2015;8;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;16744543;F;13/10/2014;9;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;19641265;M;23/04/2015;8;TA;TR DUR ANO P/REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;18749631;F;07/04/2014;9;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22688781;M;26/08/2008;15;D;DESIST/DEIXOU FREQUE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21633053;M;05/01/2015;8;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20676921;F;22/04/2014;9;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21633274;M;07/06/2014;9;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23209666;F;17/08/2014;9;TA;TR DUR ANO P/REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;16696735;F;11/11/2014;9;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;20676921;F;22/04/2014;9;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;13216244;F;05/05/2012;11;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;20635664;F;27/11/2013;10;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;C;MANHÃ;23088702;M;15/06/2012;11;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;C;MANHÃ;14314614;M;02/03/2013;10;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;C;MANHÃ;23672439;F;22/09/2009;14;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;C;MANHÃ;22656596;M;13/08/2012;11;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;19099754;F;06/05/2012;11;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23653272;F;23/08/2011;12;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;A;TARDE;18033652;M;25/02/2011;12;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;A;TARDE;18126120;M;13/06/2011;12;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;A;TARDE;19060564;F;02/10/2011;12;TA;TR DUR ANO P/REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;A;TARDE;18663800;M;03/07/2011;12;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;A;TARDE;19006764;F;04/05/2012;11;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;A;TARDE;19983980;F;06/10/2011;12;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;B;TARDE;17726581;M;10/11/2010;13;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;B;TARDE;18060501;M;01/03/2012;11;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;B;TARDE;12990809;F;08/09/2011;12;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;B;TARDE;12104060;F;10/09/2010;13;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;B;TARDE;12990035;F;25/08/2011;12;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;B;TARDE;15686094;F;06/01/2009;14;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;C;TARDE;15089649;M;21/07/2010;13;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;C;TARDE;14100037;M;04/02/2012;11;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;C;TARDE;18010148;M;30/04/2011;12;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;C;TARDE;23217812;M;19/12/2011;12;TA;TR DUR ANO P/REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;C;TARDE;23127597;M;06/01/2012;11;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;C;TARDE;23130245;F;27/03/2012;11;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;5;6º ANO;6º ANO;ENSINO FUNDAMENTAL;C;TARDE;17021782;F;04/10/2011;12;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;6;7º ANO;7º ANO;ENSINO FUNDAMENTAL;A;TARDE;10361359;M;02/02/2008;15;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;6;7º ANO;7º ANO;ENSINO FUNDAMENTAL;B;TARDE;18677460;F;12/07/2010;13;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;6;7º ANO;7º ANO;ENSINO FUNDAMENTAL;B;TARDE;20079125;F;23/07/2010;13;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;6;7º ANO;7º ANO;ENSINO FUNDAMENTAL;B;TARDE;20007620;M;01/02/2008;15;TA;TR DUR ANO P/REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;6;7º ANO;7º ANO;ENSINO FUNDAMENTAL;C;TARDE;16608364;M;01/06/2009;14;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;6;7º ANO;7º ANO;ENSINO FUNDAMENTAL;C;TARDE;20721579;F;27/08/2009;14;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;A;TARDE;19665245;M;17/05/2008;15;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;15097340;F;19/01/2008;15;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;20713690;F;06/05/2009;14;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;23712910;F;13/09/2011;12;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;15759040;F;17/10/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;C;TARDE;21052654;M;28/11/2007;16;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;C;TARDE;15708640;F;24/10/2007;16;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;TARDE;09096248;F;10/11/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;TARDE;10064567;M;28/09/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;TARDE;12048445;M;10/03/2008;15;D;DESIST/DEIXOU FREQUE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;TARDE;18120997;F;13/10/2007;16;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;TARDE;16064160;F;30/05/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;B;TARDE;18717845;F;10/09/2009;14;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;B;TARDE;18756212;F;24/09/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;12104531;F;16/02/2009;14;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;15713563;M;09/01/2008;15;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;20011695;F;07/10/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;22692088;F;15/01/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;22668209;M;07/04/2008;15;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;4;2;CORRECAO DE FLUXO 2 - ACELERACAO;CORRECAO DE FLUXO 2 - ACELERACAO;CORREÇÃO DE FLUXO;A;MANHÃ;16744543;F;13/10/2014;9;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;4;3;TRAVESSIA RECIFE;TRAVESSIA RECIFE;CORREÇÃO DE FLUXO;A;NOITE;14129000;M;04/11/2007;16;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;4;3;TRAVESSIA RECIFE;TRAVESSIA RECIFE;CORREÇÃO DE FLUXO;A;NOITE;21028257;F;14/05/2007;16;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;4;3;TRAVESSIA RECIFE;TRAVESSIA RECIFE;CORREÇÃO DE FLUXO;A;NOITE;18120997;F;13/10/2007;16;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;4;3;TRAVESSIA RECIFE;TRAVESSIA RECIFE;CORREÇÃO DE FLUXO;A;NOITE;15095096;M;12/11/2001;22;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;MODULADA;MÓDULO 1;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;15782123;M;12/04/2006;17;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;MODULADA;MÓDULO 3;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;17719879;M;23/11/2007;16;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;MODULADA;MÓDULO 3;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;23612177;F;30/08/1974;49;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;MODULADA;MÓDULO 1;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;23611391;F;07/05/1979;44;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;MODULADA;MÓDULO 1;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;23611502;F;02/07/1967;56;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;MODULADA;MÓDULO 3;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;13081500;F;26/03/2005;18;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;MODULADA;MÓDULO 3;MODULADA;EDUCACAO JOVENS E ADULTOS;AM;NOITE;07018916;M;04/04/2005;18;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;22612785;F;02/04/1955;68;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;01278061;F;15/03/1963;60;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;22612734;F;19/07/1962;61;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;22612661;F;23/04/1969;54;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;22676511;F;17/04/1982;41;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;18670245;F;22/02/2000;23;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;19849141;M;15/06/1981;42;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;21690154;F;21/11/1954;69;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;22612807;F;19/11/1946;77;MO;REMANEJADO
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;3;MÓDULO 3;MÓDULO 3;EDUCACAO JOVENS E ADULTOS;A;NOITE;19990138;M;14/08/2007;16;TR;TR DUR ANO FORA REDE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;16688970;F;14/06/1980;43;D;DESIST/DEIXOU FREQUE
2023;PROFESSOR ANTONIO DE BRITO ALVES;MUSTARDINHA;ERNESTO CAVALCANTI;41;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;05345901;F;27/03/1983;40;D;DESIST/DEIXOU FREQUE
